PC1,PC2,PC3,PC4
-1.6149595611792598,-0.12772444292899968,-0.6394897434319669,0.37201387183851986
-0.4649923874655425,0.022353986474478085,0.056414430406880225,0.5466561717727587
-1.6883632370242398,-0.31998256737568026,-1.1754976800069923,0.24608091670826118
-0.5017016204017042,-0.06280357115158232,-0.08182036568682982,0.8438804168731706
-1.5899465238714126,-0.26304879521782093,-0.8639145001287167,-0.03521191137565058
-0.6988033190117605,0.11217824442692473,0.3313233924416582,0.7196559465051946
-1.3949154348432722,-0.06320392216183171,-0.11844113458461997,0.38019056669879375
-0.6102085692544564,0.021090600650432032,0.13461535784447942,0.748406205386929
-1.9364362930669796,-0.49352056234697406,-1.6985537997096274,-0.30977128645566243
-0.5103916459742015,0.03715865594821999,0.438804326691931,0.22098251173846417
-1.5214682185617598,-0.17595520444253104,-0.7333139034194166,0.5916592036912798
-0.6113984829697036,0.236322431408916,0.8194436412961168,1.2967254474256695
-1.286942549204646,-0.4030344808073466,-1.2175646183579467,-0.6303253576061931
-1.3337377837238618,0.11020507028704928,0.43684499892901046,1.1778203944556813
-2.045825650055329,-0.10051082537122968,-0.20638638204878362,-0.3279498657309584
-1.4260095250616098,-0.03781538504964338,0.16802164084343693,0.13251537886773376
-0.9464125992009002,-0.16507425668119438,-0.6099955237607602,0.12354274799211497
-1.5765073978202169,0.09602953908600578,0.4525727090177954,0.8086890674588606
-1.417299499706433,-0.294055399329613,-0.7751414060171923,-0.3972905641126758
-0.08769029734895604,0.14725821374515655,0.6839515981916625,0.9431678647570462
-0.7604847844752143,-0.24522993573262594,-0.9302384145270816,0.11940956452530072
-0.3087538701301034,0.2880066697110069,1.4452915927232017,0.7701842493885301
-1.4057946469967912,-0.150047735009215,-0.33394774608187144,-0.41324885550484003
-0.7256338010204287,0.1544903637394587,0.7264557978889321,0.6645345486991345
-1.6072579653635453,0.19468654764966223,0.878657197801524,0.7921145281586376
-0.5320139390254118,0.021818925529905765,0.30040198974861826,0.2113543725293607
-1.5879790337533226,-0.2763465629597582,-0.7479935346254158,-0.7077853106563631
-1.8982116629808763,0.1600847099859668,0.529349823241359,0.8699011128613029
-1.5254216990334797,-0.29184279702551585,-1.033365676546698,0.008137728506517377
-1.386015674164174,-0.04175662058779215,0.18413692404913914,-0.27543717495698006
-1.6865947825030176,-0.2822404065769638,-0.914995782225605,-0.1939700765667812
-1.9027283674869098,0.07359741348595622,0.28023194337940427,0.4460097147263276
-0.9743486196061457,-0.26356636988304794,-0.5158763861420811,-0.35052955261823465
-0.8808339529784663,0.03282128368400465,0.2127293092370627,0.18960768643977371
-1.543291542313467,-0.44302758154375627,-1.537901253078351,-0.4192921714424164
-0.9898513942899096,0.06859576737212682,0.3309258432997752,0.47827345272886485
-1.4138326998639936,-0.17762105115303153,-0.464711727024587,-0.2691426786051555
-0.47470836380114256,0.012435629645555536,0.18665437392637152,0.54435788764384
-1.4491994200940699,-0.23976554914323667,-0.65507402133727,-0.5902395343397213
